Unnamed: 0,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,CAR_AGE,REG_MONTH
3422,https://www.sgcarmart.com/used_cars/info.php?ID=1310866&DL=3730&utm_content=SLeligible,BMW 2 Series 216i Gran Coupe Sport,139000.0,16250.0,27-Jun-22,18000.0,2022,684.0,Auto,76626.0,3/9/2024,33582.0,24015.0,74989.0,2828,1499.0,1375.0,2,Luxury Sedan,2,6
3424,https://www.sgcarmart.com/used_cars/info.php?ID=1329347&DL=3074,Honda Civic 1.5A VTEC Turbo Sunroof,84800.0,16760.0,29-Oct-18,49508.0,2018,684.0,Auto,34808.0,3/9/2024,27437.0,30412.0,32551.0,1495,1498.0,1324.0,1,Mid-Sized Sedan,6,10
3428,https://www.sgcarmart.com/used_cars/info.php?ID=1291841&DL=1353&utm_content=SLeligible,Toyota Wish 1.8A Elegance,49800.0,15510.0,30-Mar-17,87000.0,2017,976.0,Auto,25529.0,3/9/2024,19955.0,19955.0,52807.0,916,1798.0,1360.0,2,MPV,7,3
3430,https://www.sgcarmart.com/used_cars/info.php?ID=1331453&DL=1144,Volkswagen Jetta 1.4A TSI Sunroof,45000.0,11630.0,28-Jul-17,117000.0,2015,620.0,Auto,26344.0,3/9/2024,21906.0,22669.0,44002.0,734,1390.0,1417.0,1,Mid-Sized Sedan,7,7
3432,https://www.sgcarmart.com/used_cars/info.php?ID=1330075&DL=3597,Mazda 6 2.0A,105000.0,15030.0,8-Dec-20,75545.0,2019,1210.0,Auto,42258.0,3/9/2024,21204.0,21686.0,41503.0,2284,1998.0,1514.0,1,Luxury Sedan,4,12
3436,https://www.sgcarmart.com/used_cars/info.php?ID=1288663&DL=4659,Mercedes-Benz 450SLC,118000.0,12730.0,16-Aug-23,57700.0,1980,280.0,Auto,9469.0,3/9/2024,17796.0,17796.0,11836.0,2952,4520.0,1630.0,1,Sports Car,1,8
3437,https://www.sgcarmart.com/used_cars/info.php?ID=1315411&DL=4300&utm_content=SLeligible,BMW 3 Series 335i Convertible,68800.0,15040.0,13-Apr-09,180000.0,2008,3543.0,Auto,15107.0,3/9/2024,44509.0,44509.0,33018.0,1648,2979.0,1825.0,5,Sports Car,15,4
3439,https://www.sgcarmart.com/used_cars/info.php?ID=1330826&DL=4481,Opel Crossland 1.2A X Turbo,94800.0,12400.0,11-Feb-22,40000.0,2021,508.0,Auto,48963.0,3/9/2024,18677.0,5000.0,60761.0,2712,1199.0,1205.0,1,SUV,2,2
3441,https://www.sgcarmart.com/used_cars/info.php?ID=1222665&DL=3350&utm_content=SLeligible,Mercedes-Benz GLA-Class GLA35 AMG 4MATIC Premium Plus,275800.0,26780.0,30-Jun-23,6000.0,2020,1202.0,Auto,141771.0,3/9/2024,56315.0,78999.0,116000.0,3196,1991.0,1680.0,1,SUV,1,6
3442,https://www.sgcarmart.com/used_cars/info.php?ID=1332949&DL=8008,Audi A3 Sedan 1.4A TFSI Attraction,33000.0,13150.0,14-Jul-16,105000.0,2016,624.0,Auto,19138.0,3/9/2024,25095.0,17133.0,52301.0,365,1395.0,1310.0,2,Luxury Sedan,8,7
3443,https://www.sgcarmart.com/used_cars/info.php?ID=1330466&DL=3359,Kia Cerato 1.6A GT Line Sunroof,92800.0,14090.0,29-Jul-20,77000.0,2020,738.0,Auto,33788.0,3/9/2024,19321.0,19321.0,32699.0,1830,1591.0,1287.0,1,Mid-Sized Sedan,4,7
3445,https://www.sgcarmart.com/used_cars/info.php?ID=1304032&DL=2875&utm_content=SLeligible,Jaguar XJ 5.0A Sunroof,97800.0,13820.0,7-Oct-11,52500.0,2011,7168.0,Auto,41133.0,3/9/2024,92101.0,92101.0,58124.0,2562,5000.0,1969.0,2,Luxury Sedan,13,10
3447,https://www.sgcarmart.com/used_cars/info.php?ID=1284988&DL=3451&utm_content=SLeligible,Mercedes-Benz C-Class C200 Coupe,75388.0,24640.0,13-Sep-16,115100.0,2016,1202.0,Auto,42135.0,3/9/2024,42134.0,50988.0,57010.0,739,1991.0,1505.0,2,Sports Car,8,9
3448,https://www.sgcarmart.com/used_cars/info.php?ID=1259968&DL=3365&utm_content=SLeligible,Volkswagen Passat Variant 2.0A TSI R-Line,124800.0,19910.0,25-Sep-19,51156.0,2018,1194.0,Auto,56261.0,3/9/2024,40035.0,48049.0,40512.0,1826,1984.0,1550.0,3,Stationwagon,5,9
3450,https://www.sgcarmart.com/used_cars/info.php?ID=1228260&DL=3350&utm_content=SLeligible,Honda Civic HB 1.8A VTi-S,170800.0,17330.0,25-Aug-23,1000.0,2020,978.0,Auto,114820.0,3/9/2024,27446.0,30425.0,115001.0,2951,1799.0,1261.0,1,Hatchback,1,8
3452,https://www.sgcarmart.com/used_cars/info.php?ID=1206146&DL=3587&utm_content=SLeligible,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater,256888.0,26600.0,25-May-23,198.0,2020,586.0,Auto,127535.0,3/9/2024,40777.0,49477.0,113034.0,3161,1332.0,1555.0,1,SUV,1,5
3453,https://www.sgcarmart.com/used_cars/info.php?ID=1316371&DL=1353&utm_content=SLeligible,Porsche Panamera 3.6A PDK,119800.0,17380.0,26-Jul-11,150000.0,2011,4665.0,Auto,39949.0,3/9/2024,116470.0,116470.0,57955.0,2192,3605.0,1760.0,5,Sports Car,13,7
3459,https://www.sgcarmart.com/used_cars/info.php?ID=1327327&DL=2870,Volkswagen Passat 1.8A TFSI Highline Sunroof,111988.0,15700.0,11-Aug-20,58000.0,2019,976.0,Auto,50217.0,3/9/2024,32561.0,37586.0,37102.0,1862,1798.0,1480.0,1,Luxury Sedan,4,8
3460,https://www.sgcarmart.com/used_cars/info.php?ID=1310397&DL=3100&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA180,186700.0,19330.0,1-Sep-14,106500.0,2014,740.0,Auto,62786.0,3/9/2024,27415.0,20381.0,78482.0,3502,1595.0,1430.0,3,Luxury Sedan,10,9
3461,https://www.sgcarmart.com/used_cars/info.php?ID=1314359&DL=2296&utm_content=SLeligible,Mercedes-Benz E-Class E200 Coupe,155800.0,25750.0,18-Jan-19,62000.0,2018,1202.0,Auto,74017.0,3/9/2024,63499.0,86299.0,31101.0,1584,1991.0,1655.0,2,Sports Car,5,1
3462,https://www.sgcarmart.com/used_cars/info.php?ID=1329438&DL=3703,Volkswagen Touran 1.4A TSI Comfortline Sunroof,106800.0,16820.0,6-Mar-20,57800.0,2019,624.0,Auto,39389.0,3/9/2024,26033.0,28447.0,32801.0,2007,1395.0,1288.0,2,MPV,4,3
3463,https://www.sgcarmart.com/used_cars/info.php?ID=1267676&DL=2976&utm_content=SLeligible,BMW X3 sDrive20i M-Sport Sunroof,74800.0,22040.0,26-Jan-17,109000.0,2016,1210.0,Auto,39065.0,3/9/2024,37167.0,44034.0,52807.0,852,1997.0,1680.0,2,SUV,7,1
3465,https://www.sgcarmart.com/used_cars/info.php?ID=1323405&DL=3730&utm_content=SLeligible,Toyota Harrier Turbo 2.0A G Panoramic Roof,90080.0,18110.0,31-Jul-18,63000.0,2018,1210.0,Auto,37828.0,3/9/2024,33308.0,38632.0,32551.0,1102,1998.0,1695.0,3,SUV,6,7
3466,https://www.sgcarmart.com/used_cars/info.php?ID=1319165&DL=2728&utm_content=SLeligible,Nissan Qashqai 1.2A DIG-T Premium,50800.0,13480.0,24-Nov-17,122261.0,2017,508.0,Auto,23043.0,3/9/2024,19750.0,14750.0,41761.0,1155,1197.0,1325.0,2,SUV,7,11
3468,https://www.sgcarmart.com/used_cars/info.php?ID=1204026&DL=1242&utm_content=SLeligible,BMW M5 Sunroof,138800.0,18940.0,20-Apr-12,135000.0,2011,5938.0,Auto,54199.0,3/9/2024,103317.0,103317.0,73954.0,2653,4395.0,1945.0,5,Sports Car,12,4
3469,https://www.sgcarmart.com/used_cars/info.php?ID=1299189&DL=3718&utm_content=SLeligible,Volvo S60 T2,57000.0,13850.0,22-Dec-17,92000.0,2017,684.0,Auto,30258.0,3/9/2024,25458.0,22642.0,47112.0,1193,1498.0,1558.0,2,Luxury Sedan,7,12
3470,https://www.sgcarmart.com/used_cars/info.php?ID=1323408&DL=3350&utm_content=SLeligible,Renault Kadjar 1.3T TCe,103800.0,14840.0,30-Dec-20,46310.0,2020,586.0,Auto,46099.0,3/9/2024,19900.0,19900.0,49300.0,2286,1332.0,1362.0,1,SUV,4,12
3472,https://www.sgcarmart.com/used_cars/info.php?ID=1332134&DL=3863,Volvo S80 T5,29800.0,13770.0,30-Oct-15,82988.0,2015,1176.0,Auto,22472.0,3/9/2024,25596.0,27835.0,62101.0,401,1969.0,1672.0,1,Luxury Sedan,9,10
3474,https://www.sgcarmart.com/used_cars/info.php?ID=1331411&DL=3048&utm_content=SLeligible,Honda Stream 1.8A RSZ,46800.0,11630.0,12-Sep-08,138000.0,2008,1467.0,Auto,13433.0,3/9/2024,19290.0,19290.0,33377.0,1468,1799.0,1370.0,3,MPV,16,9
3476,https://www.sgcarmart.com/used_cars/info.php?ID=1294676&DL=3626&utm_content=SLeligible,Volvo V40 T2,34888.0,12880.0,24-Aug-16,80000.0,2016,684.0,Auto,20973.0,3/9/2024,22879.0,19031.0,53334.0,395,1498.0,1450.0,2,Hatchback,8,8
3478,https://www.sgcarmart.com/used_cars/info.php?ID=1298506&DL=1032&utm_content=SLeligible,Subaru Impreza 4D 1.6i-S Sunroof,46800.0,13180.0,18-Sep-17,82240.0,2017,744.0,Auto,19704.0,3/9/2024,13486.0,13486.0,36001.0,1099,1600.0,1449.0,1,Mid-Sized Sedan,7,9
3479,https://www.sgcarmart.com/used_cars/info.php?ID=1328583&DL=1164,Honda HR-V 1.5A DX,39300.0,14470.0,24-Oct-16,108523.0,2016,682.0,Auto,21443.0,3/9/2024,21244.0,16742.0,53334.0,760,1496.0,1185.0,1,SUV,8,10
3480,https://www.sgcarmart.com/used_cars/info.php?ID=1327390&DL=3043,Mercedes-Benz GLA-Class GLA180 Urban Edition,110800.0,17130.0,18-Mar-20,90000.0,2019,740.0,Auto,40554.0,3/9/2024,28512.0,31917.0,30010.0,2009,1595.0,1435.0,1,SUV,4,3
3482,https://www.sgcarmart.com/used_cars/info.php?ID=1331574&DL=3159&utm_content=SLeligible,Mercedes-Benz CLS-Class CLS350 Sunroof,48800.0,10870.0,22-Jun-09,169000.0,2007,4746.0,Auto,14339.0,3/9/2024,46950.0,46950.0,31933.0,1615,3497.0,1760.0,3,Luxury Sedan,15,6
3483,https://www.sgcarmart.com/used_cars/info.php?ID=1249566&DL=2014&utm_content=SLeligible,Honda Fit 1.3A,99800.0,12350.0,20-Jul-22,32469.0,2020,578.0,Auto,57331.0,3/9/2024,16090.0,5000.0,68001.0,2561,1317.0,1070.0,1,Hatchback,2,7
3484,https://www.sgcarmart.com/used_cars/info.php?ID=1323233&DL=4412&utm_content=SLeligible,Nissan X-Trail 2.0A 7-Seater Sunroof,32800.0,11940.0,8-Jun-16,128000.0,2016,1210.0,Auto,21627.0,3/9/2024,22572.0,23601.0,49156.0,639,1997.0,1626.0,2,SUV,8,6
3485,https://www.sgcarmart.com/used_cars/info.php?ID=1328169&DL=1400,Lexus LS350 Luxury MR,169800.0,27640.0,12-Feb-18,75000.0,2018,3100.0,Auto,112658.0,3/9/2024,98524.0,149344.0,45289.0,1253,3456.0,2125.0,2,Luxury Sedan,6,2
3486,https://www.sgcarmart.com/used_cars/info.php?ID=1329877&DL=1013,BMW 1 Series 118i 5DR M-Sport,107800.0,16900.0,27-Nov-19,80000.0,2019,684.0,Auto,49847.0,3/9/2024,33402.0,38763.0,39700.0,1888,1499.0,1320.0,3,Hatchback,5,11
3487,https://www.sgcarmart.com/used_cars/info.php?ID=1332488&DL=2792,Mazda 6 2.0A Executive,108800.0,15800.0,30-Sep-20,46854.0,2019,1210.0,Auto,44054.0,3/9/2024,24075.0,25705.0,40790.0,2196,1998.0,1514.0,1,Luxury Sedan,4,9
3488,https://www.sgcarmart.com/used_cars/info.php?ID=1318678&DL=2793&utm_content=SLeligible,Nissan Qashqai 1.2A DIG-T Premium,49800.0,13860.0,26-Sep-17,78200.0,2017,508.0,Auto,20605.0,3/9/2024,19750.0,14750.0,36001.0,1097,1197.0,1325.0,2,SUV,7,9
3489,https://www.sgcarmart.com/used_cars/info.php?ID=1326939&DL=2303,Peugeot 2008 1.2A PureTech EAT8 Active Premium,109800.0,14440.0,19-Jul-21,14825.0,2020,508.0,Auto,46774.0,3/9/2024,20800.0,21120.0,45001.0,2195,1199.0,1205.0,1,SUV,3,7
3490,https://www.sgcarmart.com/used_cars/info.php?ID=1328817&DL=1163,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,52800.0,14800.0,8-May-17,102000.0,2017,1210.0,Auto,28223.0,3/9/2024,24596.0,26435.0,46229.0,974,1997.0,1626.0,1,SUV,7,5
3492,https://www.sgcarmart.com/used_cars/info.php?ID=1330455&DL=4024,Mitsubishi Outlander 2.4A Sunroof,44800.0,12690.0,31-Mar-17,115888.0,2016,1636.0,Auto,28336.0,3/9/2024,23141.0,24398.0,53300.0,917,2360.0,1625.0,2,SUV,7,3
3493,https://www.sgcarmart.com/used_cars/info.php?ID=1285655&DL=3350&utm_content=SLeligible,Porsche 911 GT3 4.0A PDK,865800.0,86440.0,18-Aug-22,14820.0,2022,3944.0,Auto,354259.0,3/9/2024,188914.0,355611.0,110003.0,2589,3996.0,1510.0,2,Sports Car,2,8
3496,https://www.sgcarmart.com/used_cars/info.php?ID=1223214&DL=2093&utm_content=SLeligible,Mercedes-Benz SL-Class SL500,220000.0,25400.0,13-May-13,30000.0,2013,5986.0,Auto,87958.0,3/9/2024,155489.0,155489.0,109948.0,3137,4663.0,1785.0,2,Sports Car,11,5
3497,https://www.sgcarmart.com/used_cars/info.php?ID=1330485&DL=4727,Kia Cerato 1.6A GT Line Sunroof,99800.0,14180.0,28-Jan-21,60000.0,2020,738.0,Auto,41368.0,3/9/2024,18021.0,18021.0,43501.0,2314,1591.0,1287.0,1,Mid-Sized Sedan,3,1
3500,https://www.sgcarmart.com/used_cars/info.php?ID=1329137&DL=2725,Mitsubishi Attrage 1.2A,29800.0,14720.0,13-Jul-16,103550.0,2016,506.0,Auto,12709.0,3/9/2024,14260.0,5000.0,53694.0,374,1193.0,940.0,3,Mid-Sized Sedan,8,7
3501,https://www.sgcarmart.com/used_cars/info.php?ID=1291112&DL=3179&utm_content=SLeligible,Audi A8L 3.0A TFSI Quattro,119800.0,25560.0,31-Jan-17,130000.0,2016,2380.0,Auto,82685.0,3/9/2024,80274.0,116494.0,53106.0,857,2995.0,1955.0,3,Luxury Sedan,7,1
3502,https://www.sgcarmart.com/used_cars/info.php?ID=1329107&DL=4073,Mazda 3 1.5A Sunroof,26800.0,11110.0,29-Jul-16,105000.0,2016,682.0,Auto,16335.0,3/9/2024,16405.0,11405.0,53000.0,370,1496.0,1321.0,1,Mid-Sized Sedan,8,7
3503,https://www.sgcarmart.com/used_cars/info.php?ID=1306702&DL=1240&utm_content=SLeligible,Volkswagen Golf 1.0A TSI Trendline,58800.0,13230.0,31-May-18,66700.0,2017,392.0,Auto,25946.0,3/9/2024,18644.0,18644.0,38039.0,1342,999.0,1257.0,1,Hatchback,6,5
3505,https://www.sgcarmart.com/used_cars/info.php?ID=1259858&DL=3811&utm_content=SLeligible,MINI Cooper 1.6A,69888.0,9650.0,30-Nov-11,115000.0,2011,965.0,Auto,34587.0,3/9/2024,23643.0,23643.0,47765.0,2621,1598.0,1105.0,3,Hatchback,13,11
3507,https://www.sgcarmart.com/used_cars/info.php?ID=1327120&DL=4391,Toyota Raize 1.0A XS,109500.0,13340.0,9-Sep-22,30000.0,2020,392.0,Auto,72550.0,3/9/2024,19329.0,5000.0,86000.0,2925,996.0,970.0,1,SUV,2,9
3509,https://www.sgcarmart.com/used_cars/info.php?ID=1326622&DL=2044,Nissan Qashqai 1.2A DIG-T Premium,58800.0,13830.0,12-Mar-18,113800.0,2017,508.0,Auto,26801.0,3/9/2024,20143.0,20201.0,38830.0,1283,1197.0,1325.0,2,SUV,6,3
3510,https://www.sgcarmart.com/used_cars/info.php?ID=1315151&DL=3103,Volkswagen Touareg 3.0A,215988.0,26940.0,16-Feb-21,38000.0,2018,2380.0,Auto,93368.0,3/9/2024,62345.0,84221.0,46790.0,2342,2995.0,1945.0,1,SUV,3,2
3511,https://www.sgcarmart.com/used_cars/info.php?ID=1331432&DL=1240,Lexus NX Turbo NX200t Executive,55800.0,20680.0,23-Feb-16,120000.0,2015,1210.0,Auto,34388.0,3/9/2024,41966.0,50753.0,44001.0,524,1998.0,1755.0,1,SUV,8,2
3513,https://www.sgcarmart.com/used_cars/info.php?ID=1318321&DL=4604&utm_content=SLeligible,Mazda 6 2.0A Executive,63500.0,14480.0,2-Apr-18,71500.0,2017,1210.0,Auto,29100.0,3/9/2024,22436.0,23411.0,38801.0,1284,1998.0,1472.0,2,Luxury Sedan,6,4
3514,https://www.sgcarmart.com/used_cars/info.php?ID=1252454&DL=3973&utm_content=SLeligible,Aston Martin DBS Superleggera,625000.0,79880.0,26-Jan-19,20200.0,2018,5834.0,Auto,398019.0,3/9/2024,319712.0,547482.0,33689.0,1582,5204.0,1845.0,2,Sports Car,5,1
3515,https://www.sgcarmart.com/used_cars/info.php?ID=1318190&DL=2416&utm_content=SLeligible,Subaru Forester 2.0i-L Sunroof,29000.0,13550.0,30-Mar-16,141000.0,2016,1208.0,Auto,15993.0,3/9/2024,15515.0,15515.0,47604.0,551,1995.0,1566.0,1,SUV,8,3
3516,https://www.sgcarmart.com/used_cars/info.php?ID=1291085&DL=4550&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,174000.0,27470.0,24-Oct-19,56000.0,2019,1202.0,Auto,70499.0,3/9/2024,52030.0,65654.0,41361.0,1855,1991.0,1785.0,2,SUV,5,10
3517,https://www.sgcarmart.com/used_cars/info.php?ID=1326340&DL=1000&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA200 AMG Line,138000.0,22860.0,26-Sep-19,105000.0,2019,586.0,Auto,52089.0,3/9/2024,37482.0,44475.0,37000.0,1827,1332.0,1420.0,2,Luxury Sedan,5,9
3519,https://www.sgcarmart.com/used_cars/info.php?ID=1330710&DL=1000&utm_content=SLeligible,Subaru Forester 2.0A XT Sunroof,30800.0,13080.0,22-Apr-16,130000.0,2016,1210.0,Auto,18079.0,3/9/2024,18941.0,18941.0,47000.0,583,1998.0,1682.0,1,SUV,8,4
3521,https://www.sgcarmart.com/used_cars/info.php?ID=1294196&DL=3587&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,63888.0,23120.0,22-Aug-16,117158.0,2016,740.0,Auto,31311.0,3/9/2024,35663.0,36929.0,56000.0,403,1595.0,1425.0,3,Luxury Sedan,8,8
3522,https://www.sgcarmart.com/used_cars/info.php?ID=1292510&DL=3382&utm_content=SLeligible,Lexus UX200 Executive,123998.0,19740.0,29-Nov-19,60447.0,2019,1198.0,Auto,52764.0,3/9/2024,35133.0,41187.0,42020.0,1890,1987.0,1485.0,2,SUV,5,11
3523,https://www.sgcarmart.com/used_cars/info.php?ID=1330552&DL=4414&utm_content=SLeligible,Lamborghini Gallardo Spyder LP560-4,278888.0,35330.0,25-Jul-12,59000.0,2011,7584.0,Auto,76702.0,3/9/2024,209057.0,209057.0,97176.0,2556,5204.0,1550.0,4,Sports Car,12,7
3524,https://www.sgcarmart.com/used_cars/info.php?ID=1332187&DL=2008,Audi A3 Sedan 1.4A TFSI Ambiente,25888.0,13560.0,28-Oct-15,130000.0,2015,624.0,Auto,17933.0,3/9/2024,27604.0,20646.0,57301.0,399,1395.0,1310.0,2,Luxury Sedan,9,10
3525,https://www.sgcarmart.com/used_cars/info.php?ID=1280800&DL=1001&utm_content=SLeligible,Mazda 6 2.0A,43800.0,13990.0,30-Dec-16,97906.0,2016,1210.0,Auto,26663.0,3/9/2024,21891.0,22648.0,56340.0,826,1998.0,1472.0,2,Luxury Sedan,8,12
3527,https://www.sgcarmart.com/used_cars/info.php?ID=1319486&DL=3271&utm_content=SLeligible,Mazda 2 HB 1.5A Standard,63800.0,12460.0,14-Mar-19,46000.0,2019,682.0,Auto,21981.0,3/9/2024,14792.0,14792.0,25689.0,1640,1496.0,1067.0,1,Hatchback,5,3
3529,https://www.sgcarmart.com/used_cars/info.php?ID=1330670&DL=3301&utm_content=SLeligible,Mercedes-Benz E-Class E250 CGI,67800.0,12260.0,16-Mar-10,120000.0,2009,1461.0,Auto,19590.0,3/9/2024,55057.0,55057.0,35416.0,2007,1796.0,1650.0,5,Luxury Sedan,14,3
3530,https://www.sgcarmart.com/used_cars/info.php?ID=1245088&DL=3647&utm_content=SLeligible,Renault Megane GT 1.6A TCe,85800.0,15810.0,30-Mar-19,71000.0,2019,766.0,Auto,33675.0,3/9/2024,25065.0,27091.0,32909.0,1646,1618.0,1392.0,2,Hatchback,5,3
3532,https://www.sgcarmart.com/used_cars/info.php?ID=1332862&DL=3750&utm_content=SLeligible,Volkswagen Scirocco 1.4A TSI,63800.0,8980.0,10-Oct-11,161888.0,2011,806.0,Auto,33009.0,3/9/2024,25277.0,25277.0,46482.0,2591,1390.0,1285.0,4,Sports Car,13,10
3533,https://www.sgcarmart.com/used_cars/info.php?ID=1312810&DL=1164&utm_content=SLeligible,Toyota Camry 2.0A,82300.0,17950.0,30-Apr-18,77219.0,2018,1210.0,Auto,35468.0,3/9/2024,29587.0,33422.0,37605.0,1311,1998.0,1480.0,1,Luxury Sedan,6,4
3534,https://www.sgcarmart.com/used_cars/info.php?ID=1323885&DL=8008,Volkswagen Jetta 1.4A TSI Highline,28888.0,14370.0,30-Nov-15,65000.0,2015,620.0,Auto,19539.0,3/9/2024,21568.0,22196.0,59200.0,431,1390.0,1417.0,2,Mid-Sized Sedan,9,11
3535,https://www.sgcarmart.com/used_cars/info.php?ID=1321785&DL=3811&utm_content=SLeligible,Nissan Qashqai 1.2A DIG-T,28888.0,13350.0,26-Apr-16,128000.0,2016,508.0,Auto,15236.0,3/9/2024,18974.0,13974.0,46009.0,577,1197.0,1285.0,1,SUV,8,4
3538,https://www.sgcarmart.com/used_cars/info.php?ID=1311523&DL=3597&utm_content=SLeligible,Honda Jazz 1.5A,68500.0,15800.0,22-Jun-18,74449.0,2018,684.0,Auto,25429.0,3/9/2024,16905.0,16905.0,38001.0,1373,1498.0,1088.0,1,Hatchback,6,6
3540,https://www.sgcarmart.com/used_cars/info.php?ID=1322812&DL=2397&utm_content=SLeligible,Honda Accord 2.0A VTi-S,56800.0,15880.0,2-Mar-17,92000.0,2016,1210.0,Auto,32794.0,3/9/2024,30358.0,34502.0,48556.0,886,1997.0,1530.0,2,Luxury Sedan,7,3
3542,https://www.sgcarmart.com/used_cars/info.php?ID=1331153&DL=2391,Mercedes-Benz A-Class A200 Progressive,101822.0,19000.0,25-Jan-19,73000.0,2018,586.0,Auto,39265.0,3/9/2024,31879.0,36631.0,31001.0,1581,1332.0,1375.0,2,Hatchback,5,1
3544,https://www.sgcarmart.com/used_cars/info.php?ID=1312490&DL=1032&utm_content=SLeligible,Nissan Note 1.2A,53800.0,11650.0,28-Jan-19,80700.0,2018,508.0,Auto,15022.0,3/9/2024,13438.0,5000.0,26170.0,1584,1198.0,1048.0,2,Hatchback,5,1
3545,https://www.sgcarmart.com/used_cars/info.php?ID=1228404&DL=4061&utm_content=SLeligible,Mercedes-Benz A-Class A45 AMG 4MATIC,168800.0,18420.0,2-Jan-14,100000.0,2013,1322.0,Auto,102475.0,3/9/2024,49584.0,61418.0,128094.0,3323,1991.0,1555.0,2,Sports Car,10,1
3547,https://www.sgcarmart.com/used_cars/info.php?ID=1271114&DL=3802&utm_content=SLeligible,BMW 5 Series 520i M-Sport,160000.0,22340.0,13-Dec-19,77000.0,2018,1210.0,Auto,84089.0,3/9/2024,62326.0,84187.0,39700.0,1924,1998.0,1605.0,2,Luxury Sedan,5,12
3548,https://www.sgcarmart.com/used_cars/info.php?ID=1330434&DL=3271,Opel Zafira Grand Tourer 1.4A Turbo,78900.0,12850.0,24-Oct-19,61000.0,2017,606.0,Auto,43969.0,3/9/2024,24093.0,25731.0,48000.0,1855,1364.0,1538.0,2,MPV,5,10
3549,https://www.sgcarmart.com/used_cars/info.php?ID=1318933&DL=3795,Nissan Teana 2.0A XL,25500.0,12220.0,10-Sep-15,123000.0,2015,1210.0,Auto,20705.0,3/9/2024,24401.0,26162.0,62140.0,371,1997.0,1470.0,1,Luxury Sedan,9,9
3550,https://www.sgcarmart.com/used_cars/info.php?ID=1199077&DL=3003&utm_content=SLeligible,Mercedes-Benz SL-Class SL350,215000.0,25260.0,8-Mar-13,72000.0,2013,3797.0,Auto,85533.0,3/9/2024,116274.0,116274.0,106916.0,3104,3498.0,1685.0,4,Sports Car,11,3
3551,https://www.sgcarmart.com/used_cars/info.php?ID=1305138&DL=3283&utm_content=SLeligible,Ferrari California 4.3A,303800.0,44200.0,19-Jul-11,88000.0,2011,6180.0,Auto,39838.0,3/9/2024,270017.0,270017.0,57955.0,2195,4297.0,1780.0,2,Sports Car,13,7
3554,https://www.sgcarmart.com/used_cars/info.php?ID=1332798&DL=2011,BMW 2 Series 218i Gran Coupe M-Sport,151800.0,17490.0,28-Feb-22,35500.0,2021,684.0,Auto,100952.0,3/9/2024,35467.0,41654.0,93102.0,2709,1499.0,1375.0,1,Luxury Sedan,2,2
3555,https://www.sgcarmart.com/used_cars/info.php?ID=1219661&DL=3350&utm_content=SLeligible,Ferrari 458 Spider,598800.0,77310.0,10-Dec-12,47590.0,2012,5674.0,Auto,72529.0,3/9/2024,353910.0,353910.0,93644.0,2803,4497.0,1565.0,5,Sports Car,12,12
3558,https://www.sgcarmart.com/used_cars/info.php?ID=1332730&DL=3418,Honda Shuttle 1.5A G Honda Sensing,106888.0,14440.0,25-Oct-21,45503.0,2019,682.0,Auto,43250.0,3/9/2024,21764.0,7470.0,52709.0,2586,1496.0,1130.0,2,Stationwagon,3,10
3559,https://www.sgcarmart.com/used_cars/info.php?ID=1330156&DL=3597,Mercedes-Benz C-Class C160 Avantgarde,138000.0,19550.0,17-Sep-20,70893.0,2020,684.0,Auto,49629.0,3/9/2024,34175.0,39845.0,32699.0,2193,1497.0,1505.0,2,Luxury Sedan,4,9
3561,https://www.sgcarmart.com/used_cars/info.php?ID=1310673&DL=8008&utm_content=SLeligible,Toyota Wish 1.8A X,38500.0,13990.0,23-Sep-16,130900.0,2016,974.0,Auto,23622.0,3/9/2024,19567.0,19567.0,57903.0,739,1797.0,1350.0,2,MPV,8,9
